Diversity,Representative,Uncertainty,Uncertainty_Diversity,accuracy
0.3944867898237908,1.5692642668804095,0.08212524754525645,0.7755712890460822,0.7616581792949704
0.009974726976718034,0.05355224828632024,1.2590427028743036,0.33550645101468485,0.7623459696738969
1.3819664040284094,0.11638009660978105,0.016774993591986812,0.14766154747094556,0.7535028659281949
4.26896047147193,0.6877816251087964,0.42790492387275325,0.18695151945537936,0.7570970695743491
3.038355703937425,2.215948533244955,0.2540679012968559,1.1086905219589815,0.7638489442900007
0.7972248263952514,1.3882822340710643,2.7578402846579935,0.17901827332217135,0.7705560585378107
2.394072887598969,4.252280664815557,0.4817592260441065,1.2622558280323624,0.7595893842588524
0.0224619932576595,1.1241450406785283,0.15029040483833483,0.16833162823110484,0.745460827002967
0.18057027028215428,1.4362025529709341,0.6997173672708127,0.36009078596931576,0.7502090589245559
0.47054863419391535,0.19613248888595797,0.9234279546113561,0.8733426922019577,0.7588674924663519
0.057033407942247275,2.529244414101934,3.346022670071502,0.04801401874701809,0.7640800887026818
0.27111804773791215,1.9180175392373524,0.7150657832869833,0.848723637377846,0.7661870477683148
0.0144767636397421,0.696532663068089,0.548877949558011,0.2754154161567341,0.7652645241936317
0.09782991353837478,0.4138953189819316,0.9761601610612601,0.3369988187241833,0.7608477566184808
0.84003011084393,0.1690100765423293,2.5415060918767534,0.47208781078495005,0.7618650840966281
1.2974052598455763,0.04400468327388447,0.08725914455659294,0.022133801886614554,0.7584256696877175
2.3299581256235142,0.2379166435535817,0.47506946618791546,7.67446544237703,0.7566200714263397
1.449718797712626,9.37567849837663,1.1787214254965153,0.0138820639354455,0.7509189319017466
0.24642901105683415,0.11806893243507656,0.19246601904522778,4.009818213045885,0.7571270953007001
2.2325860744042982,0.2008243727354304,1.10345341947636,1.7623283382024306,0.7457532643042489
0.07763409585055908,0.060223403896102666,0.06416910042267318,0.11117526739379062,0.7501166856241158
0.7098733649537807,0.12376833971107623,0.8677823033291755,0.06200675739779639,0.7547551820632126
4.1417314182509655,4.309415266838145,0.2940130316750251,1.4645647384648555,0.7547313937419033
0.4016246883476619,0.1558102411579926,0.1305509740069874,6.595877389148833,0.7575452028030035
0.6812802791212736,0.2639404211193649,0.2695987208661784,0.013663474470168049,0.7595058177854661
4.026398857319546,0.770901922876842,0.007645058410890645,0.3989382964812639,0.7469442261266842
0.08933155802399773,0.41511336570202156,11.63283867191201,3.2140041668935666,0.7602955355172774
0.0785371118330226,9.632441856197252,0.8095167033240515,1.831492532030733,0.7662145423551263
0.4590613113771706,0.18484715203027635,2.1174428074403058,0.4396171799358597,0.7629383200521437
0.9516329614347698,0.7133606241786768,0.217330813611994,1.4784617488127905,0.7545826841699109
0.23435341748451707,2.2082764954775294,0.7788298056589001,1.0807259690064943,0.7638568642204773
0.29496617515993573,0.5071976722280371,0.030086678019951154,1.5963556519075761,0.750035228594324
1.8755602755355982,1.410850968384857,0.5036534119880847,0.6099552888513098,0.7666961677079471
0.2292271950432971,0.1525111599246766,7.811777479778766,0.37695911356163386,0.7607050580369097
2.3434578824320953,0.6204755099624795,1.6255899731105095,0.6182600690126782,0.7626852280729928
0.5661066441093185,0.44084216669798515,0.06140798867310359,0.5267525718106217,0.7626279621108037
45.31411888764379,0.19726530464050474,0.6216681390999012,0.22017606409444915,0.7573380881717062
2.005800286429116,0.24651475137220769,2.1393942672930706,0.06719904294998161,0.7654731376951193
0.1884428900559935,0.007735165233995353,6.101917188927619,0.31289609487858183,0.7635787168271756
0.2405963348664069,0.48854965367041364,0.25643888190155495,0.3646619224491782,0.7502577855808826
